,3.5,4.5,5.5,6.5
1354,250,253,253,253
1355,250,253,253,253
1356,252,253,253,253
1357,254,253,253,253
1358,253,253,253,253
1359,253,253,253,253
1360,254,253,253,253
1361,255,253,253,253
1362,255,253,253,253
1363,255,253,253,253
1364,255,253,253,253
1365,255,253,253,253
1366,255,253,253,253
1367,254,253,253,253
1368,255,253,253,253
1369,255,253,253,253
1370,255,253,253,253
1371,255,253,253,253
1372,255,253,253,253
1373,255,253,253,253
1374,255,253,253,253
1375,255,253,253,253
1376,254,253,253,253
1377,254,253,253,253
1378,254,253,253,253
1379,254,253,253,253
1380,254,253,253,253
1381,254,253,253,253
1382,254,253,253,253
1383,254,253,253,253
1384,254,253,246,253
1385,254,253,246,253
1386,254,253,246,253
1387,254,253,246,253
1388,254,253,246,253
1389,254,253,246,253
1390,254,253,246,253
1391,254,253,246,253
1392,254,253,251,253
1393,254,253,251,253
1394,254,253,251,253
1395,254,253,251,253
1396,254,249,251,253
1397,254,250,251,253
1398,254,252,251,253
1399,254,254,251,253
1400,254,254,253,253
1401,254,254,253,253
1402,254,254,253,253
1403,254,254,253,253
1404,254,251,253,253
1405,254,252,253,253
1406,254,252,253,253
1407,254,253,253,253
1408,254,253,253,253
1409,254,254,253,253
1410,254,254,253,253
1411,254,254,253,253
1412,254,253,253,253
1413,254,253,253,253
1414,254,252,253,253
1415,254,251,253,253
1416,254,251,253,253
1417,254,251,253,253
1418,254,252,253,253
1419,254,252,253,253
1420,254,250,253,253
1421,254,251,253,253
1422,254,251,253,253
1423,254,252,253,253
1424,254,252,252,253
1425,254,251,252,253
1426,254,251,252,253
1427,254,250,252,253
1428,254,253,252,253
1429,254,253,252,253
1430,254,253,252,253
1431,254,254,252,253
1432,254,254,254,253
1433,254,254,254,253
1434,254,254,254,253
1435,254,254,254,253
1436,254,254,254,253
1437,254,254,254,253
1438,254,254,254,253
1439,254,254,254,253
1440,254,254,252,253
1441,254,254,252,253
1442,254,254,252,253
1443,254,254,252,253
1444,254,253,252,253
1445,254,253,252,253
1446,254,253,252,253
1447,254,253,252,253
1448,253,253,253,253
1449,253,253,253,253
1450,253,253,253,253
1451,253,253,253,253
1452,253,251,253,253
1453,253,251,253,253
1454,253,252,253,253
1455,253,253,253,253
1456,255,253,253,253
1457,255,254,253,253
1458,255,254,253,253
1459,255,254,253,253
1460,255,253,253,253
1461,255,253,253,253
1462,255,253,253,253
1463,255,253,253,253
1464,255,253,253,253
1465,255,253,253,253
1466,255,253,253,253
1467,255,253,253,253
1468,255,251,253,253
1469,255,251,253,253
1470,255,251,253,253
1471,255,251,253,253
1472,255,251,253,253
1473,254,251,253,253
1474,254,251,253,253
1475,254,251,253,253
1476,254,249,253,253
1477,254,249,253,253
1478,254,249,253,253
1479,254,249,253,253
1480,254,249,253,252
1481,254,249,253,253
1482,254,249,253,254
1483,254,249,253,252
1484,254,248,253,251
1485,254,248,253,252
1486,254,248,253,252
1487,254,248,253,251
1488,255,248,253,253
1489,255,248,253,253
1490,255,248,253,253
1491,255,248,253,253
1492,255,251,253,253
1493,255,251,253,253
1494,255,251,253,253
1495,255,251,253,253
1496,255,251,253,253
1497,255,251,253,253
1498,255,251,253,253
1499,255,251,253,253
1500,255,253,253,253
1501,255,253,253,253
1502,255,253,253,253
1503,255,253,253,253
1504,255,253,253,253
1505,255,253,253,253
1506,255,253,253,253
1507,255,253,253,253
1508,255,253,253,253
1509,255,253,253,253
1510,255,253,253,253
1511,255,253,253,253
1512,254,253,253,253
1513,255,253,253,253
1514,255,253,253,253
1515,255,253,253,253
1516,255,253,253,253
1517,255,253,253,253
1518,254,253,253,253
1519,254,253,253,253
1520,253,253,253,253
1521,251,253,253,253
1522,250,253,253,253
1523,250,253,253,253
1524,252,253,253,253
1525,254,253,253,253
1526,254,253,253,253
1527,253,253,253,253
1528,254,253,253,253
1529,255,253,253,253
1530,255,253,253,253
1531,255,253,253,253
1532,255,253,253,253
1533,255,253,253,253
1534,255,253,253,253
1535,254,253,253,253
1536,255,253,253,253
1537,255,253,253,253
1538,255,253,253,253
1539,255,253,253,253
1540,255,253,253,253
1541,255,253,253,253
1542,255,253,253,253
1543,255,253,253,253
1544,254,253,253,253
1545,254,253,253,253
1546,254,253,253,253
1547,254,253,253,253
1548,254,253,253,253
1549,254,253,253,253
1550,254,253,253,253
1551,254,253,253,253
1552,254,253,253,253
1553,254,253,253,253
1554,254,253,253,253
1555,254,253,253,253
1556,254,253,254,253
1557,254,253,254,253
1558,254,253,254,253
1559,254,253,254,253
1560,254,253,254,253
1561,254,253,254,253
1562,254,253,254,253
1563,254,253,254,253
1564,254,253,252,253
1565,254,253,252,253
1566,254,253,252,253
1567,254,253,252,253
1568,254,253,252,253
1569,254,253,252,253
1570,254,253,252,253
1571,254,253,252,253
1572,254,253,248,253
1573,254,253,248,253
1574,254,253,248,253
1575,254,253,248,253
1576,254,253,248,253
1577,254,253,248,253
1578,254,253,248,253
1579,254,253,248,253
1580,254,253,253,253
1581,254,253,253,253
1582,254,253,253,253
1583,254,253,253,253
1584,254,253,253,253
1585,254,253,253,253
1586,254,253,253,253
1587,254,253,253,253
1588,254,253,252,253
1589,254,253,252,253
1590,254,253,252,253
1591,254,253,252,253
1592,254,248,252,253
1593,254,250,252,253
1594,254,251,252,253
1595,254,253,252,253
1596,254,254,253,253
1597,254,254,253,253
1598,254,253,253,253
1599,254,252,253,253
1600,254,253,253,253
1601,254,253,253,253
1602,254,253,253,253
1603,254,253,253,253
1604,254,253,252,253
1605,254,253,252,253
1606,254,253,252,253
1607,254,253,252,253
1608,254,253,252,253
1609,254,253,252,253
1610,254,253,252,253
1611,254,253,252,253
1612,254,253,254,253
1613,254,253,254,253
1614,254,253,254,253
1615,254,253,254,253
1616,253,253,254,253
1617,253,253,254,253
1618,253,253,254,253
1619,253,253,254,253
1620,253,253,252,253
1621,253,253,252,253
1622,253,253,252,253
1623,254,253,252,253
1624,255,253,252,253
1625,255,253,252,253
1626,255,253,252,253
1627,255,253,252,253
1628,255,253,254,253
1629,255,253,254,253
1630,255,253,254,253
1631,255,253,254,253
1632,255,253,254,253
1633,255,253,254,253
1634,255,253,254,253
1635,255,253,254,253
1636,255,253,252,253
1637,255,253,252,253
1638,255,253,252,253
1639,255,253,252,253
1640,255,253,252,253
1641,254,253,252,253
1642,254,253,252,253
1643,254,253,252,253
1644,254,253,253,253
1645,254,253,253,253
1646,254,253,253,253
1647,254,253,253,253
1648,254,253,253,253
1649,254,253,253,253
1650,254,253,253,253
1651,254,253,253,253
1652,254,253,253,253
1653,254,253,253,253
1654,254,253,253,253
1655,254,253,253,253
1656,255,253,253,253
1657,255,253,253,253
1658,255,253,253,253
1659,255,253,253,253
1660,255,253,253,253
1661,255,253,253,253
1662,255,253,253,253
1663,255,253,253,253
1664,255,253,253,251
1665,255,253,253,253
1666,255,253,253,253
1667,255,253,253,252
1668,255,253,253,252
1669,255,253,253,252
1670,255,253,253,253
1671,255,253,253,253
1672,255,253,253,253
1673,255,253,253,253
1674,255,253,253,253
1675,255,253,253,253
1676,255,253,253,253
1677,255,253,253,253
1678,255,253,253,253
1679,255,253,253,253
1680,254,252,253,253
1681,254,252,253,253
1682,255,252,253,253
1683,255,252,253,253
1684,255,252,253,253
1685,255,252,253,253
1686,254,252,253,253
1687,254,252,253,253
1688,253,249,253,253
1689,252,249,253,253
1690,250,249,253,253
1691,251,249,253,253
1692,253,249,253,253
1693,254,249,253,253
1694,254,249,253,253
1695,253,249,253,253
1696,254,249,253,253
1697,255,249,253,253
1698,255,249,253,253
1699,255,249,253,253
1700,255,249,253,253
1701,255,249,253,253
1702,255,249,253,253
1703,254,249,253,253
1704,255,251,253,253
1705,255,251,253,253
1706,255,251,253,253
1707,255,251,253,253
1708,255,251,253,253
1709,255,251,253,253
1710,255,251,253,253
1711,255,251,253,253
1712,255,252,253,253
1713,255,252,253,253
1714,255,252,253,253
1715,255,252,253,253
1716,255,252,253,253
1717,255,252,253,253
1718,255,252,253,253
1719,255,252,253,253
1720,255,254,253,253
1721,255,254,253,253
1722,255,254,253,253
1723,255,254,253,253
1724,255,254,253,253
1725,255,253,253,253
1726,255,253,253,253
1727,255,252,253,253
1728,255,253,254,253
1729,255,253,254,253
1730,255,253,254,253
1731,255,253,254,253
1732,255,253,254,253
1733,255,253,254,253
1734,255,253,254,253
1735,255,253,254,253
1736,255,252,253,253
1737,255,252,253,253
1738,255,252,253,253
1739,255,252,253,253
1740,255,252,253,253
1741,255,252,253,253
1742,255,252,253,253
1743,255,252,253,253
1744,255,253,251,253
1745,255,253,251,253
1746,255,253,251,253
1747,255,253,251,253
1748,255,253,251,253
1749,255,254,251,253
1750,255,254,251,253
1751,255,254,251,253
1752,255,253,253,253
1753,255,253,253,253
1754,255,253,253,253
1755,255,253,253,253
1756,255,253,253,253
1757,255,253,253,253
1758,255,253,253,253
1759,255,253,253,253
1760,255,253,248,253
1761,255,253,248,253
1762,255,253,248,253
1763,255,253,248,253
1764,255,253,248,253
1765,255,253,248,253
1766,255,253,248,253
1767,255,253,248,253
1768,255,253,249,253
1769,255,253,249,253
1770,255,253,249,253
1771,255,253,249,253
1772,255,253,249,253
1773,255,253,249,253
1774,255,253,249,253
1775,255,253,249,253
1776,255,253,250,253
1777,255,253,250,253
1778,255,253,250,253
1779,255,253,250,253
1780,255,253,250,253
1781,255,253,250,253
1782,255,253,250,253
1783,255,253,250,253
1784,254,253,253,253
1785,254,253,253,253
1786,254,253,253,253
1787,254,253,253,253
1788,254,248,253,253
1789,254,250,253,253
1790,254,251,253,253
1791,254,253,253,253
1792,255,254,254,253
1793,255,254,254,253
1794,255,253,254,253
1795,255,252,254,253
1796,255,253,254,253
1797,255,253,254,253
1798,255,253,254,253
1799,255,253,254,253
1800,255,253,253,253
1801,255,253,253,253
1802,255,253,253,253
1803,255,253,253,253
1804,255,253,253,253
1805,255,253,253,253
1806,255,253,253,253
1807,255,253,253,253
1808,255,253,253,253
1809,255,253,253,253
1810,255,253,253,253
1811,255,253,253,253
1812,255,253,253,253
1813,255,253,253,253
1814,255,253,253,253
1815,255,253,253,253
1816,255,253,253,253
1817,255,253,253,253
1818,255,253,253,253
1819,255,253,253,253
1820,255,253,253,253
1821,255,253,253,253
1822,255,253,253,253
1823,255,253,253,253
1824,255,253,253,253
1825,255,253,253,253
1826,255,253,253,253
1827,255,253,253,253
1828,255,253,253,253
1829,255,253,253,253
1830,255,253,253,253
1831,255,253,253,253
1832,255,253,253,253
1833,255,253,253,253
1834,255,253,253,253
1835,255,253,253,253
1836,255,253,253,253
1837,255,253,253,253
1838,255,253,253,253
1839,255,253,253,253
1840,255,253,253,253
1841,255,253,253,253
1842,255,253,253,253
1843,255,253,253,253
1844,255,253,253,253
1845,255,253,253,253
1846,255,253,253,253
1847,255,253,253,253
1848,253,253,253,251
1849,253,253,253,252
1850,254,253,253,253
1851,255,253,253,253
1852,255,253,253,251
1853,255,253,253,250
1854,255,253,253,251
1855,254,253,253,253
1856,254,253,253,253
1857,252,253,253,253
1858,250,253,253,253
1859,251,253,253,253
1860,253,253,253,253
1861,254,253,253,253
1862,254,253,253,253
1863,253,253,253,253
1864,254,253,253,253
1865,255,253,253,253
1866,255,253,253,253
1867,255,253,253,253
1868,255,253,253,253
1869,255,253,253,253
1870,255,253,253,253
1871,254,253,253,253
1872,255,253,253,253
1873,255,253,253,253
1874,255,253,253,253
1875,255,253,253,253
1876,255,252,253,253
1877,255,252,253,253
1878,255,252,253,253
1879,255,252,253,253
1880,255,252,253,253
1881,255,252,253,253
1882,255,252,253,253
1883,255,252,253,253
1884,255,251,253,253
1885,255,251,253,253
1886,255,251,253,253
1887,255,251,253,253
1888,255,251,253,253
1889,255,251,253,253
1890,255,251,253,253
1891,255,251,253,253
1892,255,250,253,253
1893,255,250,253,253
1894,255,250,253,253
1895,255,250,253,253
1896,255,250,253,253
1897,255,250,253,253
1898,255,250,253,253
1899,255,250,253,253
1900,255,247,251,253
1901,255,247,251,253
1902,255,247,251,253
1903,255,247,251,253
1904,255,247,251,253
1905,255,247,251,253
1906,255,247,251,253
1907,255,247,251,253
1908,255,248,254,253
1909,255,248,254,253
1910,255,248,254,253
1911,255,248,254,253
1912,255,248,254,253
1913,255,248,254,253
1914,255,248,254,253
1915,255,248,254,253
1916,255,249,254,253
1917,255,249,254,253
1918,255,250,254,253
1919,255,250,254,253
1920,255,251,254,253
1921,255,252,254,253
1922,255,252,254,253
1923,255,253,254,253
1924,255,253,253,253
1925,255,253,253,253
1926,255,253,253,253
1927,255,253,253,253
1928,255,253,253,253
1929,255,253,253,253
1930,255,253,253,253
1931,255,253,253,253
1932,255,254,249,253
1933,255,254,249,253
1934,255,254,249,253
1935,255,254,249,253
1936,255,254,249,253
1937,255,254,249,253
1938,255,254,249,253
1939,255,254,249,253
1940,255,254,248,253
1941,255,253,248,253
1942,255,253,248,253
1943,255,252,248,253
1944,255,251,248,253
1945,255,250,248,253
1946,255,249,248,253
1947,255,249,248,253
1948,255,253,250,253
1949,255,253,250,253
1950,255,253,250,253
1951,255,252,250,253
1952,254,252,250,253
1953,254,251,250,253
1954,254,251,250,253
1955,254,251,250,253
1956,254,254,250,253
1957,254,254,250,253
1958,254,254,250,253
1959,254,254,250,253
1960,254,253,250,253
1961,254,253,250,253
1962,255,253,250,253
1963,254,253,250,253
1964,255,253,251,253
1965,254,253,251,253
1966,255,253,251,253
1967,254,253,251,253
1968,255,253,251,253
1969,255,253,251,253
1970,255,253,251,253
1971,255,253,251,253
1972,255,253,252,253
1973,255,253,252,253
1974,255,253,252,253
1975,255,253,252,253
1976,255,253,252,253
1977,255,253,252,253
1978,255,253,252,253
1979,255,253,252,253
1980,255,253,254,253
1981,255,253,254,253
1982,255,253,254,253
1983,255,253,254,253
1984,255,248,254,253
1985,255,250,254,253
1986,255,251,254,253
1987,255,253,254,253
1988,255,254,252,253
1989,255,254,252,253
1990,255,253,252,253
1991,255,252,252,253
1992,255,253,252,253
1993,255,253,252,253
1994,255,253,252,253
1995,255,253,252,253
1996,255,253,253,253
1997,255,253,253,253
1998,255,253,253,253
1999,255,253,253,253
2000,255,253,253,253
2001,255,253,253,253
2002,255,253,253,253
2003,255,253,253,253
2004,255,253,253,253
2005,255,253,253,253
2006,255,253,253,253
2007,255,253,253,253
2008,255,253,253,253
2009,255,253,253,253
2010,255,253,253,253
2011,255,253,253,253
2012,255,253,253,253
2013,255,253,253,253
2014,255,253,253,253
2015,255,253,253,253
2016,252,253,253,253
2017,252,253,253,253
2018,253,253,253,253
2019,254,253,253,253
2020,255,253,253,253
2021,255,253,253,253
2022,255,253,253,253
2023,254,253,253,253
2024,254,253,253,253
2025,252,253,253,253
2026,251,253,253,253
2027,251,253,253,253
2028,253,253,253,253
2029,255,253,253,253
2030,255,253,253,253
2031,254,253,253,253
2032,254,253,253,252
2033,255,253,253,252
2034,255,253,253,253
2035,255,253,253,253
2036,255,253,253,249
2037,255,253,253,245
2038,255,253,253,246
2039,254,253,253,250
2040,255,253,253,253
2041,255,253,253,253
2042,255,253,253,253
2043,255,253,253,253
2044,255,253,253,253
2045,255,253,253,253
2046,255,253,253,253
2047,255,253,253,253
2048,255,253,253,253
2049,255,253,253,253
2050,255,253,253,253
2051,255,253,253,253
2052,255,253,253,253
2053,255,253,253,253
2054,255,253,253,253
2055,255,253,253,253
2056,255,253,253,253
2057,255,253,253,253
2058,255,253,253,253
2059,255,253,253,253
2060,255,253,253,253
2061,255,253,253,253
2062,255,253,253,253
2063,255,253,253,253
2064,255,253,253,253
2065,255,253,253,253
2066,255,253,253,253
2067,255,253,253,253
2068,255,253,253,253
2069,255,253,253,253
2070,255,253,253,253
2071,255,253,253,253
2072,255,252,253,253
2073,255,252,253,253
2074,255,252,253,253
2075,255,252,253,253
2076,255,252,253,253
2077,255,252,253,253
2078,255,252,253,253
2079,255,252,253,253
2080,255,253,254,253
2081,255,253,254,253
2082,255,253,254,253
2083,255,253,254,253
2084,255,253,254,253
2085,255,253,254,253
2086,255,253,254,253
2087,255,253,254,253
2088,255,251,252,253
2089,255,251,252,253
2090,255,251,252,253
2091,255,251,252,253
2092,255,251,252,253
2093,255,251,252,253
2094,255,251,252,253
2095,255,251,252,253
2096,255,251,253,253
2097,255,251,253,253
2098,255,251,253,253
2099,255,251,253,253
2100,255,251,253,253
2101,255,251,253,253
2102,255,251,253,253
2103,255,251,253,253
2104,255,246,254,253
2105,255,246,254,253
2106,255,246,254,253
2107,255,246,254,253
2108,255,246,254,253
2109,255,246,254,253
2110,255,246,254,253
2111,255,246,254,253
2112,255,245,254,253
2113,255,245,254,253
2114,255,246,254,253
2115,255,247,254,253
2116,255,247,254,253
2117,255,248,254,253
2118,255,249,254,253
2119,255,249,254,253
2120,254,250,252,253
2121,254,250,252,253
2122,254,250,252,253
2123,254,250,252,253
2124,254,250,252,253
2125,254,250,252,253
2126,254,250,252,253
2127,254,250,252,253
2128,254,252,250,253
2129,253,252,250,253
2130,254,252,250,253
2131,253,252,250,253
2132,254,252,250,253
2133,253,252,250,253
2134,254,252,250,253
2135,253,252,250,253
2136,255,254,246,253
2137,254,254,246,253
2138,255,254,246,253
2139,254,254,246,253
2140,255,253,246,253
2141,254,253,246,253
2142,255,252,246,253
2143,255,252,246,253
2144,255,254,250,253
2145,255,254,250,253
2146,255,254,250,253
2147,255,253,250,253
2148,255,252,250,253
2149,255,252,250,253
2150,255,251,250,253
2151,255,251,250,253
2152,255,252,252,253
2153,255,252,252,253
2154,255,252,252,253
2155,255,252,252,253
2156,255,253,252,253
2157,255,253,252,253
2158,255,253,252,253
2159,255,253,252,253
2160,255,253,252,253
2161,255,253,252,253
2162,255,253,252,253
2163,255,253,252,253
2164,255,253,252,253
2165,255,253,252,253
2166,255,253,252,253
2167,255,253,252,253
2168,255,253,253,253
2169,255,253,253,253
2170,255,253,253,253
2171,255,253,253,253
2172,255,253,253,253
2173,255,253,253,253
2174,255,253,253,253
2175,255,253,253,253
2176,255,253,253,253
2177,255,253,253,253
2178,255,253,253,253
2179,255,253,253,253
2180,255,248,253,253
2181,255,250,253,253
2182,255,251,253,253
2183,255,253,253,253
2184,251,254,253,253
2185,251,254,253,253
2186,253,253,253,253
2187,254,252,253,253
2188,255,253,253,253
2189,255,253,253,253
2190,255,253,253,253
2191,254,253,253,253
2192,255,253,253,253
2193,253,253,253,253
2194,251,253,253,253
